given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,id record
alicia,lamonaca,15.0,vickers crescent,ballawinna stud,deaikn,6701,nsw,19780805.0,4465146,B_18867
benjamin,morr ison,16.0,kingscotecrescent,malanda orchard,sanctuary point,280,nws,19761231.0,3201927,B_18868
charlotte,de chellis,47.0,kitchener street,rowethorpe,rowsn,2833,nsw,19330807.0,7941748,B_18869
kiara,ryan,13.0,korrelocking,towns crescent,rowvi lle,3188,wa,19630411.0,9105948,B_18870
taylor,green,30.0,jay place,little tinana,cremorne,3564,wa,19461212.0,1468008,B_18871
casey,croker,137.0,summervillecrescent,shalestoe,wanniassa,2602,sa,19471226.0,3095657,B_18872
layla,dent,5.0,kater place,parry huse,burwood east,5251,qld,19730408.0,5189661,B_18873
olivia,leong,57.0,naismit hplace,mckail,deer park,3177,nsw,19820831.0,5649007,B_18874
cooper,mcneiwlls,119.0,the sandys,maidment place,dungog,5075,nsw,19080127.0,2706283,B_18875
clarke,ned,1.0,london circuit,vills 5,carnegie,5703,wa,19740801.0,4238081,B_18876
brend an,chabrel,39.0,medworth crescent,thistle da le lodge,buninyong,6028,qld,19290327.0,1315588,B_18877
ethan,,1.0,masonic bi ks place,ridgebdook,aspendale gardens,2069,wa,19520318.0,8666305,B_18878
,willmot,19.0,fairweather circuit,meebery,cabramatta,3285,vic,19450224.0,5540735,B_18879
bethany,dixon,25.0,burraly court,denny donws,culburr a,2208,nsw,19850214.0,5650922,B_18880
lucas,sherrjiff,1.0,galloway street,renown,hoskinstown,5280,vic,19370430.0,7403002,B_18881
renee,chandler,6.0,,redgums ( rmb 1239),beulah,5057,wa,19360610.0,8922410,B_18882
nathan,,33.0,sobie place,,ascot,2218,qdl,19121126.0,9963518,B_18883
jack,redmond,6.0,beaverplace,john flynn m edical centre,surry hnlls,4165,qld,19321116.0,4060196,B_18884
charlotte,fingas,94.0,lendon place,lexington,frankston,6201,nsw,19080713.0,2597760,B_18885
kobe,dixon,146.0,longman street,fernlea,rosebud,3315,nsw,19960927.0,7060978,B_18886
christopher,chammne,8.0,crisp ci rcuit,,croydon north,3126,wa,19030403.0,4266096,B_18887
lachlan,ryan,38.0,leven street,pyramid caravn park,bulimba,2251,qld,19010120.0,7889345,B_18888
robert,nguyen,26.0,willoughby crescent,wand endi,dianekla,5155,nsw,19381017.0,4982192,B_18889
jye,bradshaw,,wyles place,normanhurst,homebush,2036,wa,19900905.0,7164427,B_18890
danile,green,1.0,hartog street,rqtirqmqnt villagq,bonnyrigg,2749,vic,19900926.0,9765781,B_18891
tabitha,orchard,2.0,marsden qstreet,john flynn medical centre,mount low,3179,nsw,19230831.0,1102361,B_18892
leah,averis,27.0,macrobertson street,,mona vale,2067,nsw,19150220.0,1890261,B_18893
mloly,clarke,398.0,cameronsrteet,stonyridge,windsor,5806,nsw,19210202.0,2679994,B_18894
rupet,browne,144.0,sturdee crescent,lingdale,greensborough,3272,qld,19981026.0,5706098,B_18895
reegan,noble,4.0,kauper street,poplars,carlinxford,7173,vic,19501211.0,7621584,B_18896
mackenzi,evertt,2.0,bettington circuit,bay city plaza,valla,3082,nsw,19870303.0,4768278,B_18897
james,rankine,7.0,beattie crescent,,north hobart,2072,sa,19030624.0,1444708,B_18898
laclhan,penno,5.0,britten-jones drive,,williamstown,3121,vic,19639029.0,2510563,B_18899
wevill,barnaby,26.0,,sec 692,girgarre,2165,qld,19741112.0,3879376,B_18900
alexandra,clarke,15.0,inkster street,st agnse vlg,carrum,3930,qdl,19060712.0,9221028,B_18901
ada,dallas,79.0,copland drive,,rye,4034,sa,19170316.0,9230368,B_18902
india,block,26.0,skardon street,,dianella,2173,qld,19950131.0,4804710,B_18903
indyana,gazzola,,trott place,central park,thornbury,3187,nsw,19911106.0,6670654,B_18904
blake,hayley,4.0,dickson chiropractick dickson chambers,goughs ay,coffs harbour,3075,qld,19391107.0,1285867,B_18905
claire,hutcheson,13.0,tunney crescent,rmbh 8 84,muchea,4510,qld,19640626.0,8325756,B_18906
aidan,hamdan,163.0,bacchus circuit,mermaid plaza dental centre (cnr gold co,mitcam,2710,qld,19101122.0,1603791,B_18907
aidan,fysh,165.0,must circuit,yarrumf,forest hill,2132,vic,19330404.0,1070728,B_18908
ruby,bradcy,11.0,llott plce,,wynnumw jst,2260,wa,19440101.0,7323803,B_18909
alyssa,shepherdson,,wuruma place,the wi llows,leichhardt,2165,qld,19380508.0,8856494,B_18910
keegan,stubbs,30.0,sellwoom street,transvaal,westmeadows,4870,nsw,19650506.0,9736949,B_18911
chloe,rawlings,19.0,,mortlac h,bicton,7024,,19520707.0,4200847,B_18912
gabrielle,jeffries,27.0,julia flynn avenue,vill a2,leonatha,4300,vic,19580720.0,9209231,B_18913
georg e,mccarethy,35.0,clubbe crescent,yakill i park,mentone,2540,vic,19350704.0,9460223,B_18914
ambr,grubb,,eady sreet,corella,edithvale,2590,nsw,19850127.0,1191313,B_18915
samujl,heidrich,7.0,mcgivern crescent,el-wo odaro,igbury,3053,act,19710525.0,8110080,B_18916
jake,elphick,62.0,melita,olympus way,burnett heads,2067,qld,19070201.0,4724453,B_18917
zoe,szepessy,,creswell street,laguna estate,narooma,2430,sw,19330212.0,1322282,B_18918
rile,grubvb,377.0,abercrombie circuit,lapstone,burwood,6338,vic,19040327.0,2728665,B_18919
kazuki,white,65.0,maranboy treet,,marrara,2220,wa,19101205.0,4980306,B_18920
sariago,etan,20.0,eaglemont retreat,melody c ottage,camperdown,2615,nsw,19320524.0,2653664,B_18921
laura,,82.0,polynesiane village,doyle terrace,stretton,3103,nrw,19200221.0,1808199,B_18922
riey,pascoe,68.0,lexcen avenue,,south brisane,7035,sa,19380905.0,7792395,B_18923
emma,thorpe,60.0,sharwood crescent,wyuna,warriewood,4510,vic,19211218.0,3966976,B_18924
kyle,dixon,106.0,robertso street,merrilea,fullarton,3929,qld,19060420.0,6808962,B_18925
lauren,moorby,29.0,rapaneadstreet,new chum,leongatha,3146,nsw,19802530.0,1758831,B_18926
zoe,szepessy,,creswell street,laguna estate,narooma,2430,nsw,19330212.0,1322282,B_18927
bwn,armiento,40.0,burnell place,john flynn hospital,fairlight,3630,qld,,8511174,B_18928
shaun,stanley,17.0,,callatoota,northwood,2217,nsw,19450829.0,7849495,B_18929
daniele,campbell,20.0,freehillstreet,,towrafgi,7000,vic,19400817.0,6050678,B_18930
william,paru,46.0,stieglitz circuit,,coromandel valley,6210,qld,19100815.0,1269870,B_18931
aneka,milburn,103.0,wilkins street,clisbyfarm,kuraby,2715,qld,19171108.0,4533360,B_18932
ja yde,crouch,42.0,westo atreet,waimaru,niagara park,2119,wa,19250406.0,8892699,B_18933
anfrew,reid,51.0,ocean hunter,arndell street,,4054,qld,,4475335,B_18934
benjamin,herbert,,vonwilleer crescent,,geelong east,3163,nsw,19310822.0,6246038,B_18935
hayley,white,,medley tsreet,raymond terrace market place,regents park,2656,vic,19391111.0,6020101,B_18936
maria,dun,28.0,sheaffe xtreet,brookvale,midway point,2229,wa,19990308.0,2567879,B_18937
,gilbertson,5.0,goodwin street,court units,etheotond,2193,qld,19020904.0,2878907,B_18938
kane,graihner,15.0,may maxwell crescent,meadowvale village,dungarubba,2281,vic,19390811.0,6671921,B_18939
lushia,alclhin,940.0,poynton street,uc-dai-loi,,6014,vic,19870205.0,5901439,B_18940
alicia,dixon,14430.0,embling street,kimberleh park,upper coomera,3551,vi,19860731.0,2677733,B_18941
,dixovn,4.0,tytherleigh street,,albany creek,2097,nsw,19040831.0,8170333,B_18942
ruby,jesser,37.0,boult plcae,catumbel oodge,broadbeach waters,6203,nsw,19680506.0,3452449,B_18943
bailey,gree n,76.0,jackie howe crescent,glengara billage,murgon,3340,nsw,19960416.0,1468056,B_18944
emiiy,braithwaite,86.0,beasley street,belmont bayview park,st agnse,4814,nsw,19140328.0,4464915,B_18945
arabella,sors,92.0,corringle close,mari-ma farm,mulgrave east,4871,qld,19450119.0,2313601,B_18946
noah,flatman,15.0,mawalan street,northoburne,frankston,5049,vic,19790808.0,6564082,B_18947
mia,jolly,,findlay street,hayfield vlge,kincumber,3995,qld,19171012.0,8801194,B_18948
sean,varcoe,29.0,osburn dtive,bonaza aprk,ferndale,4569,nse,19601031.0,7839163,B_18949
isabella,white,5.0,glenore,clavert place,myrtleford,7310,sa,19651115.0,3189046,B_18950
katie,choroey,99.0,kangaroo court,,blakehurst,2738,vic,19380305.0,4782391,B_18951
matthew,bozzetti,79.0,braminastation,lakewoo destate,vermont,6027,qld,19670905.0,1057227,B_18952
caitlin,hervey,4.0,woolner circuit,,parap,2404,qld,19331205.0,2155379,B_18953
howie,james,297.0,,irrigation farm,campsie,2315,wa,19350803.0,3217546,B_18954
kaleb,george,35.0,troughtoncstreet,inglewood,aldgate,5159,vic,19980115.0,1830121,B_18955
amber,burnell,11.0,captain cook crescent,fig thees,kilsyth,2283,qld,19820812.0,3394398,B_18956
jack,steinert,21.0,lamington street,st franc is village,holden hill,7019,sa,19680119.0,5389848,B_18957
lydia,hindmarch,12.0,roope close,garden est,yass,2454,nsw,19130103.0,6703072,B_18958
kydan,siviou,18.0,galibalesgreet,the willows,,2327,nsw,19830421.0,8231850,B_18959
dixon,thomas,108.0,brewster place,geelong grove,eight mile plains,2114,qld,19851127.0,8873329,B_18960
erin,krollig,10.0,wellslroad,rosehill,auburn,5068,sa,,9780684,B_18961
sarah,eyles,34.0,badgery s treet,yarrallah,gailes,810,qld,19760516.0,5129649,B_18962
indyana,gazzola,,trott place,central park,thornbury,3187,nsw,19911106.0,6670654,B_18963
ell,campbell,873.0,connibere crescent,albion heights,bronte,4078,nsw,19591030.0,8840175,B_18964
kiana,dixno,53.0,dugdalestreet,tremearne,ringwood north,2260,nsw,19120229.0,3234392,B_18965
lachlan,rau,68.0,loxton place,montrose,dedearng,3377,wa,19260502.0,1638351,B_18966
daniel,callahtn,119.0,halifax close,medical ce ntre,smythesdale,2400,nsw,19530309.0,3925704,B_18967
riley,spicer,124.0,mclachlan crescent,,boort,2509,nsw,19941213.0,3182778,B_18968
paig,di cesare,8.0,tardent street,apt 27,balwyn north,4560,vi,19791223.0,6112690,B_18969
grace,sherriff,25.0,chuculba crescent,wunpaml,riverwood,2101,qld,19111215.0,2181571,B_18970
mccarthy,lucy,29.0,charltonstreet,warrahlea,bundaverg,4061,qld,19940917.0,6596660,B_18971
harrison,leung,36.0,catchpole street,,mountakn creek,3057,nsw,19640118.0,2584055,B_18972
joshua,pringlse,27.0,fred johns crescent,glenview,elwood,2640,sa,19720127.0,9406321,B_18973
hugo,sporn,150.0,clive stelee avenue,kurr ajong,peechelbaq,5212,qld,19420523.0,8443463,B_18974
stephanie,baptist,30.0,dalley rsecent,,winthrop,4055,nsw,19700503.0,3846199,B_18975
john,,55.0,meriden wallaroo road,ivydale (rsd 1820),empire bay,5063,wa,19380716.0,1321103,B_18976
julia,meadows,18.0,aralune street,st john of god hospital,crows nst,3174,nsw,19160818.0,7101191,B_18977
alexander,vitkunnas,17.0,catani place,kelindy ridge,kilhoy,2285,vic,19991216.0,6469394,B_18978
benjamin,campbell,2.0,cockburn place,kangaroo gnd,banyo,2605,nsw,19180920.0,2472793,B_18979
john,,55.0,meriden wallaroo road,ivydale (rsd 1820),empire bay,5063,wa,19380716.0,1321103,B_18980
jayden,gazzola,23.0,star court arcade,temperley street,dorrigo,2035,qld,19560809.0,7207945,B_18981
sam,rogan,36.0,kanooka street,colibna glen,balwynn orth,3280,vic,19380721.0,4941592,B_18982
trey,tillre,43.0,deamer crescent,cherrbyank,campbelltown,2073,sa,19940208.0,7121752,B_18983
senner,tylaj,10.0,kenyon circuit,eaglev iew,taree,3192,qsd,19900331.0,5063985,B_18984
kastrappis,charlie,81.0,hedler steret,parkland motor village,bonbeach,2515,vic,19330630.0,7470082,B_18985
kane,reid,12.0,arnolc place,lakefront retrmnt vlge,seventeen mile rocks,6285,nsw,19181209.0,4118529,B_18986
grteen,thomas,10.0,dumas street,bonnie doon,innaloo,5104,nsw,19340204.0,6817957,B_18987
librandi,caleb,48.0,kidd place,donore,applecross,4865,tas,19730404.0,5522569,B_18988
riley,uyttemhowve,,outtrim avenue,gowrie,erows nest,2262,sa,19571232.0,1679030,B_18989
thomas,bellchmabers,89.0,carruthers street,milapra,goonellabah,2710,wa,19430311.0,1603931,B_18990
kaydrn,colquhaoun,17.0,kitsonplace,glenfern park,boruke,2526,nsw,,8761839,B_18991
ji,kyriacou,32.0,garanya street,entry daniels s street,cleve land,2487,nsw,19140906.0,5490391,B_18992
seth,salt,148.0,carss place,burnside,alice sprjings,4005,sa,19531004.0,9880146,B_18993
cameron,virgeln,51.0,wilson crescent,blacklead farm,stephens,2110,nt,19400306.0,5118228,B_18994
alyssa,shepherdson,,wuruma place,the wi llows,leichhardt,2165,qld,19380508.0,8856494,B_18995
judah,simmonds,12.0,elsey steret,summef hill,hamilton,2444,vic,19940414.0,2036044,B_18996
lochlan,weaver,30.0,carnegie crescent,gantham,wendouree,3197,nsw,19990511.0,4335106,B_18997
sybella,meaney,82.0,julius street,east end,seafroth,3690,sa,,7466921,B_18998
prytula,tabitha,2.0,totterdell street,rsde 817qallace,nabawa,4017,sa,19930102.0,4076797,B_18999
joshua,grimsley,22.0,barwonjstreet,,carnegie,3136,qld,19390617.0,3359093,B_19000
jamie,hashemizadeh,1.0,julia flynn avenue,st johns retirement village,gorokan,4205,vic,19851030.0,4092093,B_19001
koben,ryan,17.0,forema n place,,eastwood,3101,nsw,19341114.0,2722891,B_19002
emiily,,19.0,bagshaw place,legacy unitsn,hopefield,2705,tas,19320911.0,7815080,B_19003
matthew,apted,1369.0,,pine tree,toowoon bay,2120,vic,19540130.0,5268631,B_19004
montana,lowe,18.0,stanfield close,,plympton south,2111,vic,19230424.0,5226883,B_19005
nicholas,desantis,114.0,badcoe street,unioncolalge,elermo re vale,3420,nsw,19970305.0,4864589,B_19006
revee,noble,7.0,finlaysonplace,nordal e farm,bellevue hill,4032,wa,19080324.0,7109523,B_19007
ellie,green,13.0,yerra court,nanum,mirboo nnrth,6056,sa,19086011.0,5986646,B_19008
gemaley,covino,158.0,naismith p lace,,paddignton,4551,qdl,19060725.0,6706561,B_19009
sachi n,,85.0,sparkes close,villa36 sovereign garden,cainrs,2750,vic,19820717.0,8721401,B_19010
kirasak,carla,5.0,albermarle place,,bacchus marsh,5085,vic,19630801.0,6299625,B_19011
caleg,miotto,6.0,besant dtreet,,bayswatre,3033,sa,19610729.0,6597548,B_19012
,rei,147.0,marr sreet,walkers orchard,arthurs creek,7330,nsw,19240712.0,7585720,B_19013
chloe,white,101.0,goldstein ctrescent,brentwood vlge,stoneyford,2212,nsw,19181228.0,5862107,B_19014
destnyii,humphreys,41.0,black street,najee,carrmu,4066,nsw,19810924.0,6458612,B_19015
daniella,millar,12.0,rapanea street,the briae patch,taree,3198,qld,19920714.0,7697624,B_19016
james,hayball,30.0,hemmings c rescent,,tiaro,2117,qld,19720110.0,8590321,B_19017
jazz,campell,9.0,newbery crescent,cullingaepark,fairlight,3850,qld,19391218.0,7149087,B_19018
mackenzie,meandey,193.0,london cigrcuit,,franwston,2148,vic,19600306.0,9550123,B_19019
zachary,berry,95.0,leahy lplace,crestkield,shento mpark,6320,nsw,,3631759,B_19020
amelia,cochrane,74.0,morrow st reet,riverside professional centre,slacks creek,2084,tas,19220112.0,5154778,B_19021
gabrilele,clarke,24.0,troughton m street,unt 3,,2114,qld,19440219.0,9711144,B_19022
,carbone,38.0,owen dixno drive,pondeorsa,port au gstao,2625,vic,19860209.0,7971615,B_19023
kylb,careless,75.0,mcbryde crescent,rowethorpe cgynet hostel,ivanoe,6074,sa,,3208751,B_19024
nguyen,alexandra,44.0,colebatch place,langley flatsn,freshwater,3242,nsw,19511004.0,6416159,B_19025
erin,hearn,,port jackson circuit,gowan,preston,2605,nt,19101004.0,5064504,B_19026
simon,clarke,21.0,verdonstsreet,antanoff' south,warracknabeal,2777,vic,19630730.0,1009287,B_19027
harley,kreymborg,160.0,spinifex street,laurietonhvn ret,holsworthy,4630,act,19550403.0,8066192,B_19028
benjamin,lowe,26.0,wentcheyr place,emoh,austins ferry,7261,nsw,19385621.0,1039986,B_19029
jaykob,smeaton,246.0,stuart street,,ardee,6112,qld,19120411.0,5014834,B_19030
hugh,rook,52.0,badimara street,,warburton,2940,qld,19231010.0,1438323,B_19031
oakleigh,hoang,27.0,la perouese street,tiverton,wyogn,4817,tas,19680324.0,6697687,B_19032
alicoa,kluske,69.0,eggleston crescent,wunnamurra homestead,brighton,3020,vic,19701124.0,2499759,B_19033
amber,green,20.0,tom robers avenue,kimberlvey,north ryde,2510,nsw,19530919.0,3705115,B_19034
joel,cerins,24.0,majura lane,bungarra,matraville,4146,wa,19860411.0,6230406,B_19035
jasmine,wardle,25.0,smiths road,westholme,prospevt,5007,nsw,,7650116,B_19036
tuscany,yen,138.0,sage close,woolomoolan,mundingburra,3174,nsw,19011205.0,1974035,B_19037
liam,pascoe,311.0,tillyadr drive,lindenleigh,hamilton,4030,nsw,19960928.0,2933911,B_19038
raquel,vandodneren,14.0,clift crexcent,albaredo,marygorough,5113,nsw,19591023.0,7083852,B_19039
gartkh,echevarria,76.0,solomon crescent,ondyong point,humpty doo,2770,vic,19970118.0,4201584,B_19040
,clarkd,,streeter place,riverside plaza,port lincoln,2090,sa,19700607.0,1250298,B_19041
madelind,harrington,81.0,coulton road,ashmill park,brgihton,2464,vic,19140630.0,8478957,B_19042
jack,wyllie,11.0,parker tsreet,,daisy hill,2440,nsw,19730825.0,7977290,B_19043
katelyn,goldsworthy,10.0,meyers place,tinnaroo falls,bnudamba,3127,qld,19880820.0,1519466,B_19044
dent,madiaon,14.0,mault place,rockwood,gordonvale,886,wa,19440208.0,1552323,B_19045
wasley,thomas,4.0,tantangar street,eden park,frankston,5086,wa,19830128.0,7062733,B_19046
olihia,woodstock,209.0,,edinburgh caravan,mooroolbark,2370,qld,19191127.0,2364919,B_19047
nathan,,33.0,stobie place,,ascot,2218,qdl,19121126.0,9963518,B_19048
lachlan,rollitt,566.0,cossington smith crescent,the mano rgarden,,3215,qld,19051108.0,2847641,B_19049
edwarvd,horstler,42.0,badimara street,carrington garden,clovelly,2086,qld,,3242408,B_19050
sma,detn,4.0,chillagoe street,myliton,hamilton,7325,nsw,19270825.0,9350791,B_19051
adam,tuckwell,38.0,mcmillan crescent,,broome,5037,nsw,19960528.0,8397512,B_19052
jarod,lusted,22.0,prescotttstreet,girrahween himestead,burleigh waters,4502,nsw,19321125.0,6896793,B_19053
chelosea,clarke,34.0,marrawah street,koonawarra meino stud,ashfield,3912,vic,19560528.0,1305791,B_19054
fergus,clarkg e,674.0,o'rourke street,bobblegigbie,casula,2213,vic,19380302.0,1449123,B_19055
lim,haggett,64.0,macpherson street,,mnto,6201,qld,19550910.0,5068609,B_19056
emiily,haggett,788.0,tullaroop street,padgee,cooloongup,2640,nsw,19030519.0,7983751,B_19057
butt,thomas,22.0,medworth crescent,stoneield,booval,4502,nt,19630219.0,2894576,B_19058
jasmyn,marceta,35.0,cabena court,ascot spark,ashfield,5011,wa,19821129.0,6095474,B_19059
jacob,sporton,28.0,koscusko avenue,walhalla,ringwood,2466,vic,19300816.0,1934981,B_19060
tayah,pascoe,595.0,o'halloran circuit,stonehenge,salisburh east,2285,nsw,19410809.0,9400248,B_19061
dayna,tapper,16.0,roseworthy crescent,,malvern,4218,vic,19210608.0,2412058,B_19062
courtney,hylhd,2.0,gask place,sec 1,cobar,2263,vic,19511001.0,9099158,B_19063
savannah,hyland,17.0,pennefather street,camusfearna,cronula,3672,nsw,19050620.0,9386164,B_19064
renfrey,annabella,32.0,quandong street,,dalby,3291,nsw,19880902.0,1074106,B_19065
alannah,morrison,15.0,youl court,brentwood vlge,como,2031,vic,19450628.0,3163775,B_19066
holyl,campbell,21.0,casey crescent,,westmead,4573,qld,19911007.0,4424335,B_19067
,araujo,225.0,nepean place,kinross,lake cathie,2302,vic,19140124.0,5500784,B_19068
emiily,benjamin,8.0,holmans treet,kersey' south,coutts crossing,2278,vic,19490214.0,7996561,B_19069
lauren,harrington,28.0,leibnitzplace,rosetta village,newcastle,6066,vic,19550719.0,2207203,B_19070
jake,trevan,93.0,pridhamo street,mallarganee,ormond,3028,qld,19960422.0,5388947,B_19071
koula,eiseaqe,16.0,howie co urt,oaks caravan village,dunkeld,2505,nsw,,6306615,B_19072
holly,ryan,18.0,fallins palce,frm 654,safety bay,2074,qld,19310814.0,7222933,B_19073
lucy,hemsmings,4425.0,mimosa close,kinloch court,lockleys,3850,nsw,19051023.0,3194253,B_19074
toby,grosser,52.0,moulden court,burnie thompson park,ulversyone,6258,nsw,19141208.0,6723789,B_19075
,scarce,92.0,perry drive,parklands village,,3199,act,19930925.0,6703972,B_19076
kaleb,mccarthy,34.0,lamington street,berri cottage hmes,maryborouga,2795,qld,19270513.0,1510564,B_19077
fitzpatrick,hayley,14.0,boote pl ace,armidale private hospital,concord west,3058,nw,19240223.0,6366376,B_19078
isabeole,,14.0,larkin closer,naringal orchard,box hill south,2406,nsw,19440723.0,3423612,B_19079
thomas,butt,,hindmarshdrive,mayflower rtermnt vlge,currans hill,3799,qld,19290620.0,2143953,B_19080
kirasak,carla,5.0,albermarle place,,bacchus marsh,5085,vic,19630801.0,6299625,B_19081
zali,white,6.0,mildura street,r s l retrmnt vlge,elizabeth vale,3034,nsw,19402704.0,5617219,B_19082
pakita,scarce,15.0,mckinleu circuit,killarney,connellys marsh,5067,qld,19600506.0,9865461,B_19083
gregory,timperon,38.0,engelbert wing,bentham street,berwick,2564,nsw,19531206.0,1115863,B_19084
jacob,kapeller,5.0,mountvernog drive,noelurma,toowoomba,2216,vic,19361129.0,5761018,B_19085
